distance_along_trip,n
6883.97305621,20
6884.04090849,19
6884.42452881,3
6884.44040099,6
6884.56815616,20
6884.78465969,19
6884.96638617,6
6884.97231739,20
6885.06251608,40
6885.11493471,18
6885.13699315,38
6885.49135594,20
6885.52469158,15
6885.53474341,52
6885.53615583,20
6885.65431931,19
6885.823357,19
6886.06444941,19
6886.17523803,19
6886.29372897,18
6886.40716535,20
6886.41017423,1
6886.67090971,3
6886.76491185,18
6886.79986672,20
6886.88371081,20
6886.99145256,19
6887.24193725,20
6887.29490384,2
6887.67811638,19
6887.874902,20
6887.88907853,20
6887.95860417,19
6887.9823134,18
6888.18583736,11
6888.7299771,1
6889.15597026,19
6889.18107821,19
6889.29007356,19
6889.48524452,20
6889.51271767,9
6889.53773977,19
6889.69072348,20
6889.69383132,2
6889.74152776,19
6889.90181044,19
6889.96100212,20
6889.98433293,66
6890.06659435,20
6890.12993047,20
6890.14913125,19
6890.27888088,11
6890.45894933,16
6890.52466731,37
6890.68282032,10
6890.72282171,13
6891.25798844,9
6891.29288172,20
6891.41896351,17
6891.42215414,20
6891.50639078,20
6891.73277215,20
6892.20425108,14
6892.58778347,10
6892.81235183,3
6893.12590353,3
6893.13058606,2
6893.29639834,2
6893.48087234,20
6893.58264202,19
6893.91405463,24
6894.02279841,38
6894.06641202,19
6894.10319976,2
6894.52323555,19
6894.60744932,20
6894.61987372,20
6894.81662316,38
6894.97731343,4
6895.13689828,20
6895.22288443,19
6895.4721649,12
6895.50475758,19
6895.599724,20
6895.9765524,20
6896.17376538,4
6896.28452248,16
6896.40256409,20
6896.53621553,20
6896.70071861,16
6897.00626334,6
6897.92294061,2
6897.95254738,38
6898.32263971,19
6898.387913,20
6898.65088146,6
6898.65998075,40
6899.06798036,40
6899.09430461,12
6899.36999471,4
6899.38564054,4
6900.0245056,40
6900.26177011,2
6900.2864186,16
6900.40950066,5
6900.43216469,20
6900.5029266,40
6900.63556616,19
6900.69972548,20
6900.79827987,12
6900.80521752,16
6900.91149567,3
6900.97014115,2
6900.9734496,40
6901.19152322,3
6901.20017486,6
6901.24815434,20
6901.26784355,20
6901.48095633,20
6901.76780263,4
6901.77144747,20
6901.80393368,15
6901.82865626,19
6902.04664794,20
6902.42423122,20
6902.57973359,40
6902.94268435,20
6902.97633526,20
6903.03505986,20
6903.29352229,4
6903.37993364,19
6903.49758374,14
6903.53422267,16
6903.64142519,20
6903.833341,5
6903.94007331,10
6904.15023753,20
6904.29975139,20
6904.74897855,13
6904.90385342,20
6904.92896991,10
6905.02695666,14
6905.8093106,20
6905.90332282,2
6905.92252553,20
6906.33919234,20
6906.56702999,20
6906.83797921,19
6906.89177498,19
6906.91618203,14
6907.32702547,20
6907.43712198,20
6907.66315618,20
6907.67587054,28
6907.71979159,2
6908.30372947,10
6908.37733166,8
6908.74375609,20
6908.74696071,13
6908.75690308,13
6908.90808657,15
6909.11385236,28
6909.14217895,2
6909.3234446,20
6909.32567032,20
6909.555675,20
6909.58799788,3
6909.69291335,38
6910.02246235,20
6910.05611998,20
6910.15772472,60
6910.28507742,13
6910.29837546,20
6910.31242053,20
6910.33179478,20
6910.43774203,20
6910.668221,19
6910.73873788,11
6910.74199155,13
6910.98625169,20
6911.04933228,20
6911.20332232,38
6911.36774839,20
6911.39592096,19
6911.44012666,19
6911.65782716,19
6911.70221964,14
6911.75756777,20
6911.78521809,20
6912.13720365,13
6912.46652121,20
6912.72442927,18
6912.87536013,12
6912.91370629,19
6913.08133673,10
6913.1177649,2
6913.3896792,20
6913.42779782,28
6913.45488077,18
6913.46114104,8
6913.54237813,40
6913.74933456,16
6913.75337861,42
6913.81958005,7
6914.32886874,20
6914.40332664,19
6914.43416578,12
6914.5280875,2
6914.56304663,14
6914.70584099,20
6914.84833146,8
6914.91393901,20
6914.9643863,13
6915.07406675,7
6915.17220271,15
6915.22977534,6
6915.32755109,1
6915.51622889,18
6915.6388014,19
6915.82884812,18
6916.09585787,20
6916.40035538,38
6916.5148037,20
6916.71188053,2
6916.76988966,20
6916.84295551,6
6917.33911417,40
6917.38649971,20
6917.54522848,20
6917.58314865,8
6917.74174328,56
6917.85718857,18
6917.93223546,2
6918.2534589,20
6918.25703173,16
6918.32885991,1
6918.52157585,19
6918.5832644,14
6918.6733252,18
6918.9486243,4
6919.33109161,42
6919.65178413,20
6919.74012624,20
6919.75407639,20
6919.75491783,14
6919.91199306,20
6920.03655952,6
6920.09201351,20
6920.39416994,19
6920.40633915,2
6920.58810523,20
6920.77694462,2
6920.9298089,40
6921.14470368,2
6921.35756554,20
6921.40023564,2
6921.44541478,19
6921.59364115,12
6921.61026277,38
6921.97995676,8
6922.15707807,20
6922.75265294,20
6922.88386378,20
6922.89512061,2
6923.0188047,12
6923.0907934,60
6923.11723859,20
6923.11909309,3
6923.6287598,4
6923.77269474,17
6923.78126693,28
6924.04055631,20
6924.42208371,20
6924.62927773,20
6924.70342899,6
6924.7771808,3
6924.91045543,20
6925.17603243,20
6925.42354836,20
6925.44171656,12
6925.50263583,20
6925.55441718,20
6925.64864511,7
6926.36364392,3
6926.37676487,4
6926.46151842,20
6926.51503301,19
6926.566461,18
6926.75807429,19
6927.08031835,20
6927.28028995,20
6927.28841157,20
6927.35758171,20
6927.6908227,20
6927.74981556,20
6927.80761603,14
6928.03049155,20
6928.11119835,40
6928.24521985,19
6928.34098637,20
6928.37863574,8
6928.73110614,20
6928.86377677,27
6929.41909687,38
6929.44025581,6
6929.56596209,20
6929.58376797,1
6929.73798886,4
6930.12790703,20
6930.33931329,20
6930.87632351,19
6931.05007866,12
6931.05838002,20
6931.21414663,7
6931.22406375,5
6931.43543292,20
6931.64619978,20
6931.68750723,18
6931.70189308,34
6931.80313143,20
6932.17515596,19
6932.31184754,12
6932.64141644,80
6932.66374023,19
6933.32987085,40
6933.46213137,3
6933.68528511,19
6933.82583175,20
6934.11108632,2
6934.1854523,20
6934.19411464,20
6934.26496835,14
6934.36969299,19
6934.64878162,12
6934.66042219,40
6934.74687817,7
6934.93121505,19
6934.9586778,20
6934.99457273,1
6935.17038109,4
6935.29258781,40
6935.4085344,20
6935.6417328,19
6935.67374859,20
6935.94402546,20
6936.18489385,20
6936.23245352,16
6936.54549605,8
6936.72885422,20
6936.83171707,11
6936.92710746,4
6936.9418465,40
6937.36823001,20
6937.5575746,20
6937.58783319,20
6937.68727415,38
6937.70857769,20
6937.7240826,20
6938.01695401,80
6938.03569277,20
6938.19765546,19
6938.20869805,5
6938.3571232,1
6938.39916822,20
6938.40011261,2
6938.667408,20
6938.88328254,36
6939.23867317,20
6939.68179059,38
6940.12060916,20
6940.27877049,20
6940.28129205,9
6940.67670747,20
6940.78283547,20
6940.99890138,20
6941.11564131,7
6941.24029439,20
6941.24227656,40
6941.34582323,1
6941.58363384,20
6941.89897155,20
6942.57235738,20
6942.64570462,17
6942.89323362,20
6943.13631767,4
6943.17131653,14
6943.39249159,59
6943.47935792,19
6943.62541605,14
6943.7686177,19
6943.83998484,1
6943.84511122,7
6943.8952603,18
6943.91301241,14
6943.96399731,8
6944.04546221,20
6944.68168206,38
6944.92835947,20
6945.54270663,20
6945.97140733,38
6946.15006876,19
6946.60361551,20
6946.61105639,18
6946.62433967,2
6946.6451074,34
6946.69299275,20
6946.92099917,42
6946.93895939,9
6946.94428676,15
6946.99730715,1
6947.16707919,18
6947.39632715,20
6947.44213647,15
6947.52720513,14
6947.61627707,40
6947.93936151,28
6948.03799316,17
6948.15132665,19
6948.44136361,12
6948.45300444,15
6948.58082215,3
6948.76802917,40
6949.16094034,12
6949.27899431,18
6949.30194077,5
6949.37689525,40
6949.60031233,2
6949.60053228,20
6949.65265873,20
6949.69417245,19
6949.84313669,20
6950.55987503,20
6950.68075462,17
6950.88229107,12
6950.96809328,1
6950.97168589,20
6950.97695197,5
6951.00363651,18
6951.3086768,36
6951.34091328,14
6951.39565217,44
6951.51495155,20
6951.52711298,3
6951.57904031,18
6951.60101495,40
6951.76710582,5
6951.79589377,20
6951.81739601,20
6951.97667641,3
6951.99708955,20
6952.11413784,4
6952.17169213,19
6952.5359319,89
6952.70166924,16
6952.86574684,14
6953.08187423,19
6953.1345706,20
6953.16564862,18
6953.5800675,34
6953.77949357,19
6953.78230966,9
6954.04316889,20
6954.11453426,20
6954.12204234,1
6954.14356675,40
6954.22797724,48
6954.35788337,8
6954.44051008,6
6954.50056273,15
6954.63793281,19
6954.83915777,13
6955.0787313500005,11
6955.09061583,19
6955.36694797,20
6955.39621663,18
6955.61206106,20
6955.76190235,20
6956.10308576,14
6956.21912122,9
6956.24905723,9
6956.30023249,20
6956.43918309,12
6956.58587375,12
6956.68942263,20
6957.1397027,19
6957.16369648,20
6957.17628078,2
6957.21530251,20
6957.28588234,20
6957.54496924,20
6957.70817509,11
6958.20026554,20
6958.27008554,18
6958.53273805,20
6958.56026042,19
6958.70735141,19
6959.18179652,12
6959.26149375,10
6959.29071191,74
6959.36248257,12
6959.38554457,12
6959.914936,3
6960.02085658,16
6960.23558761,20
6960.28703827,20
6960.30879627,80
6960.85920213,49
6960.86329391,19
6961.15138019,17
6961.51871451,17
6961.59587085,18
6961.60789811,20
6961.87346252,4
6961.94334114,20
6961.960021,20
6962.03862685,10
6962.37309477,20
6962.39513075,37
6962.41378459,18
6962.71851748,12
6962.7321698,2
6962.81372677,20
6962.98884442,13
6963.12557726,7
6963.12579687,20
6963.24125113,50
6963.30221233,8
6963.52443527,19
6964.09293106,5
6964.4084085,19
6964.42380471,14
6964.44991638,20
6964.50920832,20
6964.60657219,20
6964.6173939,20
6964.74184858,40
6964.74707234,32
6964.75176943,8
6964.76472063,10
6964.82845192,19
6964.87637868,20
6964.89464191,40
6965.09729269,20
6965.16178289,1
6965.38095679,20
6965.70894098,9
6965.93237036,5
6966.00656675,20
6966.07661371,46
6966.58191278,22
6966.70617059,19
6966.81801761,1
6966.83214604,20
6966.91100305,17
6967.47729477,4
6967.49220559,20
6968.03413808,13
6968.03857892,20
6968.15223579,20
6968.2379775,60
6968.26655444,20
6968.2731996,38
6968.66124657,39
6968.73753799,2
6969.01657759,19
6969.3100233,20
6969.31067613,37
6969.42129722,10
6969.72775646,20
6969.94262434,1
6969.95472265,6
6970.01538487,8
6970.12539051,40
6970.27017949,20
6970.43246243,2
6970.51606441,20
6970.86278419,20
6970.90690134,15
6970.93968223,2
6971.05575345,2
6971.13981038,7
6971.34528701,20
6971.53963408,19
6971.82905477,20
6972.06202535,20
6972.1757802,20
6972.22241974,2
6972.32111013,16
6972.35241859,1
6972.43053426,14
6972.44620661,12
6972.49667053,3
6972.5940007,18
6972.68136134,19
6972.90189768,17
6972.97524049,12
6973.41361261,17
6973.44483403,20
6973.5227539,20
6973.55632757,40
6973.56193803,20
6973.60404745,12
6974.09839937,6
6974.73922613,19
6974.99943586,16
6975.28942789,30
6975.29420384,17
6975.52005262,19
6975.68892691,7
6975.80275074,2
6976.30560597,20
6976.35173706,20
6976.53064752,13
6976.60723298,6
6976.69058204,3
6976.79529172,20
6976.80414544,20
6976.93292919,19
6976.99904283,11
6977.11816112,1
6977.34005,20
6977.67829439,8
6977.77692326,20
6977.84247316,19
6977.99139923,20
6978.3322662,21
6978.60450023,2
6979.07851706,20
6979.22250884,19
6979.22940879,19
6979.32023759,20
6979.48379513,20
6979.89347253,12
6980.23804344,7
6980.2636518,20
6980.3917244,17
6980.52994175,20
6980.59708103,10
6980.66581925,2
6980.88449355,6
6980.90824791,14
6981.18929885,19
6981.71266967,2
6981.83961181,20
6982.24343435,15
6982.26442839,2
6982.2754287,20
6982.61104665,2
6983.60858285,15
6983.71193651,8
6983.72581758,19
6983.88547076,20
6984.26029404,4
6984.55518226,38
6984.79118951,76
6985.52888776,10
6985.56231399,20
6985.94905598,3
6986.23325931,20
6986.24686829,20
6986.27941648,10
6986.40306231,14
6986.42198503,19
6986.43419818,20
6986.50403638,20
6986.58577759,20
6986.826132,20
6986.92182369,20
6987.14991059,2
6987.67521431,40
6988.09624415,20
6988.36630879,38
6988.45497957,1
6988.73548607,16
6988.73766035,4
6988.74234867,20
6989.04315284,12
6989.43018688,46
6989.891877,19
6990.42219463,7
6990.88698131,38
6991.22493267,15
6991.24064887,40
6991.45231203,20
6991.5012559,39
6991.55419446,19
6991.86005242,2
6992.00761833,20
6992.27682942,14
6992.68686705,20
6992.70418017,10
6992.76932521,19
6992.81826324,9
6992.88204355,12
6993.21502665,4
6993.38741793,6
6993.39551803,19
6993.46685219,19
6993.6419442,15
6993.67491163,5
6993.77170341,35
6993.78920677,6
6993.85327567,20
6994.06271662,13
6994.06911451,19
6994.169328,60
6994.85347195,19
6995.23727601,40
6995.25502478,3
6995.55678478,20
6995.79782011,15
6995.92164617,19
6995.93342762,16
6996.18810485,11
6996.22763848,3
6996.27708767,19
6996.68340463,20
6996.76425604,20
6996.83604798,7
6996.85538464,2
6996.88965971,38
6996.96459054,19
6997.0256329,1
6997.02563291,20
6997.33520813,16
6997.36075676,10
6997.69239296,8
6997.94142141,39
6998.1177292,17
6998.20134814,19
6998.26110817,18
6998.3378001,20
6998.61025651,15
6998.79913756,20
6999.07471733,19
6999.11374527,19
6999.24412476,19
6999.33700531,7
6999.79968839,19
6999.99159782,6
7000.2835053,7
7000.30673374,3
7000.46525248,9
7000.94168926,6
7000.97242792,19
7001.13037065,4
7001.16727502,20
7001.17068306,10
7001.29448495,8
7001.41444551,20
7001.44829745,20
7001.55339212,19
7001.61462065,80
7001.96087855,17
7002.1726878,20
7002.49855553,19
7002.67950092,2
7003.12471098,5
7003.31733103,11
7003.40466898,19
7003.61081492,19
7003.66187948,20
7003.71459795,18
7003.78516086,19
7003.92836977,20
7003.97468921,19
7004.81589773,19
7004.90594342,1
7004.97678378,19
7005.28781989,20
7005.39710847,19
7005.42766904,20
7005.51162845,9
7005.74872751,40
7005.83360618,20
7006.04796262,3
7006.32731369,6
7006.64712556,4
7006.75036533,17
7006.95082275,19
7006.99119398,3
7007.16011063,20
7007.1756418,7
7007.20998486,20
7007.32015602,19
7007.42194145,19
7007.46740214,40
7007.6115805,16
7008.79053566,10
7008.96101913,38
7009.11350944,20
7009.23820347,20
7009.35441767,15
7009.66333228,1
7009.67285667,20
7009.84423031,2
7010.16122872,40
7010.22449815,20
7010.24363159,12
7011.03091669,9
7011.03829653,20
7011.0545603,40
7011.33385721,2
7011.42979748,23
7011.48263426,19
7011.52425672,8
7012.14753346,60
7012.211654,20
7012.421482,18
7012.62070508,20
7012.7594436,20
7013.22583436,19
7013.22822841,20
7013.35789212,20
7013.39623201,5
7013.53068474,14
7013.59220138,20
7013.7687845,7
7014.0900413,20
7014.25761054,4
7014.48372735,11
7014.5965974,17
7014.85766968,19
7014.92854444,2
7014.98256685,1
7015.01427829,7
7015.17499141,20
7015.17554335,40
7015.31979687,19
7015.92381718,20
7016.01056545,13
7016.15801624,12
7016.372031,38
7016.41186705,20
7016.43378385,20
7016.49829379,20
7016.55923297,19
7016.90014076,40
7017.03904434,20
7017.20736527,16
7017.32155206,20
7017.49012229,20
7017.88689749,20
7018.1116988,20
7018.61720963,7
7018.68512343,1
7018.74529307,19
7018.82082038,20
7018.84941833,40
7018.88841607,20
7018.96561678,18
7019.02821161,20
7019.43999689,60
7019.5996489,13
7019.89165131,19
7019.91932145,4
7019.98061685,20
7020.27857019,38
7020.50558681,20
7020.56166956,20
7020.76217289,20
7020.82669551,2
7020.8614814,20
7020.99944161,13
7021.16219593,20
7021.18009218,14
7021.50034193,20
7021.52079954,19
7021.62997127,20
7021.81110977,7
7021.83514137,14
7021.99866901,20
7022.09140657,1
7022.35819007,14
7022.61840122,20
7022.66644759,19
7022.75575791,40
7023.6390528,20
7023.70297341,16
7023.70445042,80
7023.82782227,19
7023.95901975,2
7023.99199805,20
7024.02555528,20
7024.03365552,6
7024.05259681,19
7024.1631904,18
7024.31984364,19
7024.41525755,20
7024.57007195,20
7024.61064102,20
7024.61925819,6
7025.05694549,52
7025.19028195,20
7025.34209762,16
7025.375541,1
7025.3866341,19
7025.41023184,20
7025.46889552,19
7025.49474189,14
7025.58103237,4
7025.72920871,35
7026.31136286,12
7026.54686751,18
7026.55038476,19
7026.74898486,18
7026.75822735,5
7026.81952323,2
7026.92928011,20
7026.95077749,16
7027.00051192,20
7027.00850882,20
7027.01752017,3
7027.10980194,20
7027.25087783,20
7027.35838821,1
7027.36181756,20
7027.81560543,20
7027.92629331,2
7027.96890396,100
7028.04496703,57
7028.72386825,6
7028.82179467,20
7028.94094669,20
7029.01809071,20
7029.08620162,19
7029.09123802,19
7029.11665042,18
7029.19090345,19
7029.29423917,20
7029.55295064,15
7029.63391362,8
7029.7320787,19
7029.97104684,20
7029.97311914,20
7030.24428176,19
7030.37796484,20
7030.55664522,20
7030.69155127,7
7030.80230073,20
7031.21143168,2
7031.30237933,16
7031.44411035,12
7031.54596066,19
7031.55130789,20
7031.74725569,4
7031.89356687,19
7032.0308259,19
7032.08120093,38
7032.09432899,15
7032.2333575,20
7032.238719,20
7032.25141934,20
7032.82478445,19
7032.82847831,66
7033.07678881,19
7033.13058525,20
7033.51132339,4
7033.74742086,40
7033.95598269,18
7034.06186675,19
7034.19668167,28
7034.24913374,20
7034.28743327,20
7034.46950203,20
7034.51075189,40
7034.53535869,1
7034.61086951,7
7034.7633697,14
7034.79809263,14
7034.82744176,21
7034.88703317,20
7034.95166264,12
7034.97149841,38
7034.97901049,20
7035.03773984,20
7035.14431377,19
7035.45361959,20
7035.49820027,19
7035.50478904,19
7035.68420611,12
7035.85173796,20
7035.8563919,14
7035.99900529,20
7036.37970756,14
7036.41107966,12
7036.47982587,6
7036.71371303,40
7036.80915662,13
7036.87108638,20
7036.89892352,2
7036.93308837,40
7036.94839212,19
7037.07543056,15
7037.11687688,79
7037.15699636,24
7037.18934391,20
7037.64549642,20
7038.17196593,58
7038.30521202,20
7038.3916548,19
7038.47746247,13
7038.6739313,20
7038.77796354,19
7039.01019596,19
7039.26994607,8
7039.37655829,7
7039.46080733,20
7039.57250609,19
7039.68084862,20
7039.72874796,5
7039.82811398,19
7040.14542306,7
7040.15661131,2
7040.24192786,20
7040.32838441,20
7040.48633291,20
7040.75211878,20
7040.75427157,3
7040.84522914,20
7040.9148856,18
7040.94136014,15
7041.15976791,1
7041.53711245,38
7041.67193416,11
7041.78057349,19
7042.06555799,16
7042.18212948,18
7042.28074714,1
7042.30275583,14
7042.449506,14
7042.64190327,38
7042.85260637,40
7042.87591757,20
7042.98407559,19
7043.0375915,12
7043.04439828,19
7043.14619956,20
7043.37142547,38
7043.44058767,20
7043.59756254,20
7043.64239086,19
7043.73370283,18
7043.73585974,20
7043.75221093,11
7043.78237679,19
7043.79538754,32
7043.80362796,8
7043.83507736,114
7044.0349004,76
7044.05374829,20
7044.17623866,20
7044.41873986,19
7044.46862426,20
7044.57875659,1
7044.68687235,12
7044.95597932,15
7045.13917425,38
7045.34479094,20
7045.34690096,20
7045.5277056,20
7045.54068257,40
7045.78206829,20
7045.78728665,19
7045.90405252,13
7046.02108236,15
7046.36774997,16
7046.36882425,14
7046.53268834,190
7046.53727227,38
7046.5987024,20
7046.60412435,16
7046.72533832,20
7046.8460207,26
7046.88979867,7
7046.91333696,20
7047.05020109,20
7047.09795541,2
7047.20042943,38
7047.22524495,108
7047.82704822,14
7047.98707772,6
7048.17978638,20
7048.23959511,17
7048.75936708,1
7048.92080065,6
7048.97059849,15
7049.01612466,19
7049.07821202,20
7049.19536027,19
7049.25554752,9
7049.26847953,20
7049.34655562,4
7049.36621077,20
7049.49782635,19
7049.50307296,133
7049.68145668,2
7049.90544825,2
7050.02303436,20
7050.19190382,33
7050.19481908,20
7050.39181596,20
7050.4508225,2
7050.55337046,70
7050.63401118,5
7050.68022347,20
7050.77015666,20
7050.90324318,20
7051.38101896,20
7051.51045961,30
7051.77040458,20
7051.78774973,20
7051.79231787,18
7051.80900741,20
7051.97892935,20
7052.22992517,14
7052.30091873,46
7052.37541743,1
7052.47345757,19
7052.73996418,20
7052.83887277,1
7052.98521767,15
7053.29483961,20
7053.57871696,19
7053.98376627,13
7054.12786279,20
7054.48231614,8
7054.4869349,19
7055.44384218,19
7055.68103681,20
7055.72733979,20
7056.37490074,3
7056.65020664,18
7056.69563628,20
7056.71260925,39
7056.96658638,19
7056.99983685,60
7057.14139026,19
7057.54049612,20
7057.75694581,20
7058.29445687,1
7058.296744,4
